sensor_id,reading_id,reading,sensor_reading_last_modified_date
S_Vivekanad_2,S_Vivekanad_2_20250419111114,4333.32,4/19/2025 11:11
S_Vivekanad_2,S_Vivekanad_2_20250419062416,6620.27,4/19/2025 6:24
S_Vivekanad_2,S_Vivekanad_2_20250419042609,1951.23,4/19/2025 4:26
S_Vivekanad_2,S_Vivekanad_2_20250419011349,3382.79,4/19/2025 1:13
S_Vivekanad_2,S_Vivekanad_2_20250419051110,6424.28,4/19/2025 5:11
S_Vivekanad_2,S_Vivekanad_2_20250419102327,4547.99,4/19/2025 10:23
S_Vivekanad_2,S_Vivekanad_2_20250419015733,1248.61,4/19/2025 1:57
S_Vivekanad_2,S_Vivekanad_2_20250419040952,4097.09,4/19/2025 4:09
S_Vivekanad_2,S_Vivekanad_2_20250419052015,5429.17,4/19/2025 5:20
S_Vivekanad_2,S_Vivekanad_2_20250419134228,7126.11,4/19/2025 13:42
S_Vivekanad_2,S_Vivekanad_2_20250419170943,3645.22,4/19/2025 17:09
S_Vivekanad_2,S_Vivekanad_2_20250419203006,4847.6,4/19/2025 20:30
S_Vivekanad_2,S_Vivekanad_2_20250419100630,3620.79,4/19/2025 10:06
S_Vivekanad_2,S_Vivekanad_2_20250419070053,2518.33,4/19/2025 7:00
S_Vivekanad_2,S_Vivekanad_2_20250419180530,4137.38,4/19/2025 18:05
S_Vivekanad_2,S_Vivekanad_2_20250419100755,6339.69,4/19/2025 10:07
S_Vivekanad_2,S_Vivekanad_2_20250419180434,1123.92,4/19/2025 18:04
S_Vivekanad_2,S_Vivekanad_2_20250420163328,4285.69,4/20/2025 16:33
S_Vivekanad_2,S_Vivekanad_2_20250420193203,878.06,4/20/2025 19:32
S_Vivekanad_2,S_Vivekanad_2_20250420043052,4722.04,4/20/2025 4:30
S_Vivekanad_2,S_Vivekanad_2_20250420191036,4968.15,4/20/2025 19:10
S_Vivekanad_2,S_Vivekanad_2_20250420030806,5970.24,4/20/2025 3:08
S_Vivekanad_2,S_Vivekanad_2_20250420211310,1029.91,4/20/2025 21:13
S_Vivekanad_2,S_Vivekanad_2_20250420213330,1851.18,4/20/2025 21:33
S_Vivekanad_2,S_Vivekanad_2_20250420014037,6896.63,4/20/2025 1:40
S_Vivekanad_2,S_Vivekanad_2_20250420174809,902.03,4/20/2025 17:48
S_Vivekanad_2,S_Vivekanad_2_20250420075637,2386.62,4/20/2025 7:56
S_Vivekanad_2,S_Vivekanad_2_20250420101853,7030.16,4/20/2025 10:18
S_Vivekanad_2,S_Vivekanad_2_20250420083502,6825.2,4/20/2025 8:35
S_Vivekanad_2,S_Vivekanad_2_20250420214941,5834.26,4/20/2025 21:49
S_Vivekanad_2,S_Vivekanad_2_20250420045740,5502.73,4/20/2025 4:57
S_Vivekanad_2,S_Vivekanad_2_20250420020822,807.71,4/20/2025 2:08
S_Vivekanad_2,S_Vivekanad_2_20250420122038,3116.28,4/20/2025 12:20
S_Vivekanad_2,S_Vivekanad_2_20250420041847,6181.45,4/20/2025 4:18
S_Vivekanad_2,S_Vivekanad_2_20250420093356,6187.72,4/20/2025 9:33
S_Vivekanad_2,S_Vivekanad_2_20250420075502,4702.71,4/20/2025 7:55
S_Vivekanad_2,S_Vivekanad_2_20250420225934,3788.15,4/20/2025 22:59
S_Vivekanad_2,S_Vivekanad_2_20250420222436,6686.94,4/20/2025 22:24
S_Vivekanad_2,S_Vivekanad_2_20250420120652,1809.48,4/20/2025 12:06
S_Vivekanad_2,S_Vivekanad_2_20250420191847,5922.19,4/20/2025 19:18
S_Vivekanad_2,S_Vivekanad_2_20250421164526,3769.94,4/21/2025 16:45
S_Vivekanad_2,S_Vivekanad_2_20250421161148,4922.9,4/21/2025 16:11
S_Vivekanad_2,S_Vivekanad_2_20250421044433,2248.89,4/21/2025 4:44
S_Vivekanad_2,S_Vivekanad_2_20250421071029,1319.49,4/21/2025 7:10
S_Vivekanad_2,S_Vivekanad_2_20250421184406,1635.43,4/21/2025 18:44
S_Vivekanad_2,S_Vivekanad_2_20250421125545,4518.33,4/21/2025 12:55
S_Vivekanad_2,S_Vivekanad_2_20250421054558,1402.26,4/21/2025 5:45
S_Vivekanad_2,S_Vivekanad_2_20250421024407,3188.58,4/21/2025 2:44
S_Vivekanad_2,S_Vivekanad_2_20250421154747,6272.86,4/21/2025 15:47
S_Vivekanad_2,S_Vivekanad_2_20250421125437,4583.42,4/21/2025 12:54
S_Vivekanad_2,S_Vivekanad_2_20250421072801,5249.38,4/21/2025 7:28
S_Vivekanad_2,S_Vivekanad_2_20250421131815,6727.52,4/21/2025 13:18
S_Vivekanad_2,S_Vivekanad_2_20250421173033,5140.58,4/21/2025 17:30
S_Vivekanad_2,S_Vivekanad_2_20250421145231,1198.5,4/21/2025 14:52
S_Vivekanad_2,S_Vivekanad_2_20250421000823,5610.85,4/21/2025 0:08
S_Vivekanad_2,S_Vivekanad_2_20250421132800,4427.34,4/21/2025 13:28
S_Vivekanad_2,S_Vivekanad_2_20250421125315,1000.51,4/21/2025 12:53
S_Vivekanad_2,S_Vivekanad_2_20250421153335,5182.74,4/21/2025 15:33
S_Vivekanad_2,S_Vivekanad_2_20250421171251,4341.92,4/21/2025 17:12
S_Vivekanad_2,S_Vivekanad_2_20250421033342,1884.78,4/21/2025 3:33
S_Vivekanad_2,S_Vivekanad_2_20250421040127,4325.08,4/21/2025 4:01
S_Vivekanad_2,S_Vivekanad_2_20250421182807,2742.69,4/21/2025 18:28
S_Vivekanad_2,S_Vivekanad_2_20250422121435,4758.4,4/22/2025 12:14
S_Vivekanad_2,S_Vivekanad_2_20250422141430,977.66,4/22/2025 14:14
S_Vivekanad_2,S_Vivekanad_2_20250422100135,4813.36,4/22/2025 10:01
S_Vivekanad_2,S_Vivekanad_2_20250422014558,2193.65,4/22/2025 1:45
S_Vivekanad_2,S_Vivekanad_2_20250422034253,6530.23,4/22/2025 3:42
S_Vivekanad_2,S_Vivekanad_2_20250422060656,5040.1,4/22/2025 6:06
S_Vivekanad_2,S_Vivekanad_2_20250422172628,5561.98,4/22/2025 17:26
S_Vivekanad_2,S_Vivekanad_2_20250422155446,5458.78,4/22/2025 15:54
S_Vivekanad_2,S_Vivekanad_2_20250422162437,1264.9,4/22/2025 16:24
S_Vivekanad_2,S_Vivekanad_2_20250422004943,3037.82,4/22/2025 0:49
S_Vivekanad_2,S_Vivekanad_2_20250422060822,6806.23,4/22/2025 6:08
S_Vivekanad_2,S_Vivekanad_2_20250422182757,7481.23,4/22/2025 18:27
S_Vivekanad_2,S_Vivekanad_2_20250422203603,3340.66,4/22/2025 20:36
S_Vivekanad_2,S_Vivekanad_2_20250422210829,5841.73,4/22/2025 21:08
S_Vivekanad_2,S_Vivekanad_2_20250422160058,3628.3,4/22/2025 16:00
S_Vivekanad_2,S_Vivekanad_2_20250422053959,2754.27,4/22/2025 5:39
S_Vivekanad_2,S_Vivekanad_2_20250422072844,1596.41,4/22/2025 7:28
S_Vivekanad_2,S_Vivekanad_2_20250422064919,806.75,4/22/2025 6:49
S_Vivekanad_2,S_Vivekanad_2_20250422202356,5250.29,4/22/2025 20:23
S_Vivekanad_2,S_Vivekanad_2_20250422174809,7053.21,4/22/2025 17:48
S_Vivekanad_2,S_Vivekanad_2_20250422060839,5926.93,4/22/2025 6:08
S_Vivekanad_2,S_Vivekanad_2_20250422222742,2831.24,4/22/2025 22:27
S_Vivekanad_2,S_Vivekanad_2_20250422203619,6128.54,4/22/2025 20:36
S_Vivekanad_2,S_Vivekanad_2_20250423080255,5481.55,4/23/2025 8:02
S_Vivekanad_2,S_Vivekanad_2_20250423033010,2904.52,4/23/2025 3:30
S_Vivekanad_2,S_Vivekanad_2_20250423105515,4156.32,4/23/2025 10:55
S_Vivekanad_2,S_Vivekanad_2_20250423132655,5585.48,4/23/2025 13:26
S_Vivekanad_2,S_Vivekanad_2_20250423104839,5294.32,4/23/2025 10:48
S_Vivekanad_2,S_Vivekanad_2_20250423131341,800.81,4/23/2025 13:13
S_Vivekanad_2,S_Vivekanad_2_20250423100016,1379.76,4/23/2025 10:00
S_Vivekanad_2,S_Vivekanad_2_20250423003702,7015.88,4/23/2025 0:37
S_Vivekanad_2,S_Vivekanad_2_20250423074245,2192.1,4/23/2025 7:42
S_Vivekanad_2,S_Vivekanad_2_20250423044253,1354.02,4/23/2025 4:42
S_Vivekanad_2,S_Vivekanad_2_20250423145926,5607.19,4/23/2025 14:59
S_Vivekanad_2,S_Vivekanad_2_20250423172445,3119.88,4/23/2025 17:24
S_Vivekanad_2,S_Vivekanad_2_20250423094539,2858.92,4/23/2025 9:45
S_Vivekanad_2,S_Vivekanad_2_20250423175411,1159.66,4/23/2025 17:54
S_Vivekanad_2,S_Vivekanad_2_20250423193538,3527.79,4/23/2025 19:35
S_Vivekanad_2,S_Vivekanad_2_20250423164753,4194.06,4/23/2025 16:47
S_Vivekanad_2,S_Vivekanad_2_20250423224803,2410.23,4/23/2025 22:48
S_Vivekanad_2,S_Vivekanad_2_20250423161830,5105.18,4/23/2025 16:18
S_Vivekanad_2,S_Vivekanad_2_20250423065618,3845.96,4/23/2025 6:56
S_Vivekanad_2,S_Vivekanad_2_20250423044128,5064.03,4/23/2025 4:41
S_Vivekanad_2,S_Vivekanad_2_20250423132938,2699.05,4/23/2025 13:29
S_Vivekanad_2,S_Vivekanad_2_20250423000328,3444.39,4/23/2025 0:03
S_Vivekanad_2,S_Vivekanad_2_20250423230245,2083.45,4/23/2025 23:02
S_Vivekanad_2,S_Vivekanad_2_20250423111119,4877.48,4/23/2025 11:11
S_Vivekanad_2,S_Vivekanad_2_20250423221940,2341.23,4/23/2025 22:19
S_Vivekanad_2,S_Vivekanad_2_20250423004606,5926.27,4/23/2025 0:46
S_Vivekanad_2,S_Vivekanad_2_20250423234524,4275.26,4/23/2025 23:45
S_Vivekanad_2,S_Vivekanad_2_20250423190555,794.99,4/23/2025 19:05
S_Vivekanad_2,S_Vivekanad_2_20250423121942,7056.68,4/23/2025 12:19
S_Vivekanad_2,S_Vivekanad_2_20250423225030,2255.14,4/23/2025 22:50
S_Vivekanad_2,S_Vivekanad_2_20250424172753,6551.06,4/24/2025 17:27
S_Vivekanad_2,S_Vivekanad_2_20250424024359,950.28,4/24/2025 2:43
S_Vivekanad_2,S_Vivekanad_2_20250424032935,4703.91,4/24/2025 3:29
S_Vivekanad_2,S_Vivekanad_2_20250424134049,2118,4/24/2025 13:40
S_Vivekanad_2,S_Vivekanad_2_20250424034231,6764.01,4/24/2025 3:42
S_Vivekanad_2,S_Vivekanad_2_20250424234843,2318.9,4/24/2025 23:48
S_Vivekanad_2,S_Vivekanad_2_20250424182116,7175.54,4/24/2025 18:21
S_Vivekanad_2,S_Vivekanad_2_20250424185733,5574.93,4/24/2025 18:57
S_Vivekanad_2,S_Vivekanad_2_20250424150951,2929.08,4/24/2025 15:09
S_Vivekanad_2,S_Vivekanad_2_20250424145721,5897.71,4/24/2025 14:57
S_Vivekanad_2,S_Vivekanad_2_20250424151019,1695.11,4/24/2025 15:10
S_Vivekanad_2,S_Vivekanad_2_20250424061351,1280.24,4/24/2025 6:13
S_Vivekanad_2,S_Vivekanad_2_20250424225954,3110.63,4/24/2025 22:59
S_Vivekanad_2,S_Vivekanad_2_20250424203304,1612.78,4/24/2025 20:33
S_Vivekanad_2,S_Vivekanad_2_20250424062446,2153.54,4/24/2025 6:24
S_Vivekanad_2,S_Vivekanad_2_20250424062153,2228.14,4/24/2025 6:21
S_Vivekanad_2,S_Vivekanad_2_20250424185336,4099.4,4/24/2025 18:53
S_Vivekanad_2,S_Vivekanad_2_20250424050841,3110.74,4/24/2025 5:08
S_Vivekanad_2,S_Vivekanad_2_20250424003230,4097.38,4/24/2025 0:32
S_Vivekanad_2,S_Vivekanad_2_20250424052020,1435.9,4/24/2025 5:20
S_Vivekanad_2,S_Vivekanad_2_20250424182635,3907.01,4/24/2025 18:26
S_Vivekanad_2,S_Vivekanad_2_20250424144320,3718.29,4/24/2025 14:43
S_Vivekanad_2,S_Vivekanad_2_20250424182941,1713.77,4/24/2025 18:29
S_Vivekanad_2,S_Vivekanad_2_20250424050309,1819.98,4/24/2025 5:03
S_Vivekanad_2,S_Vivekanad_2_20250424202110,4973.01,4/24/2025 20:21
S_Vivekanad_2,S_Vivekanad_2_20250424121705,7262.22,4/24/2025 12:17
S_Vivekanad_2,S_Vivekanad_2_20250424163513,6396.49,4/24/2025 16:35
S_Vivekanad_2,S_Vivekanad_2_20250425212924,4012.19,4/25/2025 21:29
S_Vivekanad_2,S_Vivekanad_2_20250425085212,4604.8,4/25/2025 8:52
S_Vivekanad_2,S_Vivekanad_2_20250425153714,4590.3,4/25/2025 15:37
S_Vivekanad_2,S_Vivekanad_2_20250425190804,7429.37,4/25/2025 19:08
S_Vivekanad_2,S_Vivekanad_2_20250425152843,997.76,4/25/2025 15:28
S_Vivekanad_2,S_Vivekanad_2_20250425201444,5761.65,4/25/2025 20:14
S_Vivekanad_2,S_Vivekanad_2_20250425102706,3873.2,4/25/2025 10:27
S_Vivekanad_2,S_Vivekanad_2_20250425080646,3595.4,4/25/2025 8:06
S_Vivekanad_2,S_Vivekanad_2_20250425034951,2006.72,4/25/2025 3:49
S_Vivekanad_2,S_Vivekanad_2_20250425011832,3500.1,4/25/2025 1:18
S_Vivekanad_2,S_Vivekanad_2_20250425055732,5342.59,4/25/2025 5:57
S_Vivekanad_2,S_Vivekanad_2_20250425011430,5968.06,4/25/2025 1:14
S_Vivekanad_2,S_Vivekanad_2_20250425103823,4925.28,4/25/2025 10:38
S_Vivekanad_2,S_Vivekanad_2_20250425015056,3272.1,4/25/2025 1:50
S_Vivekanad_2,S_Vivekanad_2_20250425160350,6908.28,4/25/2025 16:03
S_Vivekanad_2,S_Vivekanad_2_20250425130740,4524.89,4/25/2025 13:07
S_Vivekanad_2,S_Vivekanad_2_20250425035418,4790.38,4/25/2025 3:54
S_Vivekanad_2,S_Vivekanad_2_20250425193632,2079.72,4/25/2025 19:36
S_Vivekanad_2,S_Vivekanad_2_20250425000305,1132.85,4/25/2025 0:03
S_Vivekanad_2,S_Vivekanad_2_20250425084627,4879.04,4/25/2025 8:46
S_Vivekanad_2,S_Vivekanad_2_20250426104848,5778.95,4/26/2025 10:48
S_Vivekanad_2,S_Vivekanad_2_20250426181138,863.74,4/26/2025 18:11
S_Vivekanad_2,S_Vivekanad_2_20250426010453,6711.7,4/26/2025 1:04
S_Vivekanad_2,S_Vivekanad_2_20250426182207,2981.42,4/26/2025 18:22
S_Vivekanad_2,S_Vivekanad_2_20250426125241,2861.13,4/26/2025 12:52
S_Vivekanad_2,S_Vivekanad_2_20250426161237,4528.66,4/26/2025 16:12
S_Vivekanad_2,S_Vivekanad_2_20250426213248,6245.75,4/26/2025 21:32
S_Vivekanad_2,S_Vivekanad_2_20250426102017,3089.72,4/26/2025 10:20
S_Vivekanad_2,S_Vivekanad_2_20250426090301,6472.91,4/26/2025 9:03
S_Vivekanad_2,S_Vivekanad_2_20250426033145,3617.42,4/26/2025 3:31
S_Vivekanad_2,S_Vivekanad_2_20250426063802,2080.64,4/26/2025 6:38
S_Vivekanad_2,S_Vivekanad_2_20250426150905,6901.1,4/26/2025 15:09
S_Vivekanad_2,S_Vivekanad_2_20250426023029,6781.05,4/26/2025 2:30
S_Vivekanad_2,S_Vivekanad_2_20250426025436,6590.2,4/26/2025 2:54
S_Vivekanad_2,S_Vivekanad_2_20250426210108,2843.15,4/26/2025 21:01
S_Vivekanad_2,S_Vivekanad_2_20250426175914,7199.5,4/26/2025 17:59
S_Vivekanad_2,S_Vivekanad_2_20250426190610,6508.77,4/26/2025 19:06
S_Vivekanad_2,S_Vivekanad_2_20250426204415,5073.39,4/26/2025 20:44
S_Vivekanad_2,S_Vivekanad_2_20250426083331,6233.59,4/26/2025 8:33
S_Vivekanad_2,S_Vivekanad_2_20250426152736,3404.42,4/26/2025 15:27
S_Vivekanad_2,S_Vivekanad_2_20250426125848,3894.47,4/26/2025 12:58
S_Vivekanad_2,S_Vivekanad_2_20250426201328,4514.78,4/26/2025 20:13
S_Vivekanad_2,S_Vivekanad_2_20250426000913,6263.84,4/26/2025 0:09
S_Vivekanad_2,S_Vivekanad_2_20250426222940,4285.52,4/26/2025 22:29
S_Vivekanad_2,S_Vivekanad_2_20250427182835,7110.38,4/27/2025 18:28
S_Vivekanad_2,S_Vivekanad_2_20250427105908,4472.43,4/27/2025 10:59
S_Vivekanad_2,S_Vivekanad_2_20250427211842,1727.36,4/27/2025 21:18
S_Vivekanad_2,S_Vivekanad_2_20250427223310,4915.28,4/27/2025 22:33
S_Vivekanad_2,S_Vivekanad_2_20250427032616,2446.87,4/27/2025 3:26
S_Vivekanad_2,S_Vivekanad_2_20250427165236,1335.37,4/27/2025 16:52
S_Vivekanad_2,S_Vivekanad_2_20250427065454,4833.48,4/27/2025 6:54
S_Vivekanad_2,S_Vivekanad_2_20250427060753,3068.18,4/27/2025 6:07
S_Vivekanad_2,S_Vivekanad_2_20250427203116,6784.38,4/27/2025 20:31
S_Vivekanad_2,S_Vivekanad_2_20250427000836,1967.24,4/27/2025 0:08
S_Vivekanad_2,S_Vivekanad_2_20250427154158,3664.57,4/27/2025 15:41
S_Vivekanad_2,S_Vivekanad_2_20250427223338,4081.07,4/27/2025 22:33
S_Vivekanad_2,S_Vivekanad_2_20250427063837,3882.87,4/27/2025 6:38
S_Vivekanad_2,S_Vivekanad_2_20250427114420,7119.02,4/27/2025 11:44
S_Vivekanad_2,S_Vivekanad_2_20250427094825,7386.04,4/27/2025 9:48
S_Vivekanad_2,S_Vivekanad_2_20250427020555,6812.49,4/27/2025 2:05
S_Vivekanad_2,S_Vivekanad_2_20250427230434,2107.08,4/27/2025 23:04
S_Vivekanad_2,S_Vivekanad_2_20250427112306,5762.2,4/27/2025 11:23
S_Vivekanad_2,S_Vivekanad_2_20250427133415,7475.85,4/27/2025 13:34
S_Vivekanad_2,S_Vivekanad_2_20250427211309,6464.85,4/27/2025 21:13
S_Vivekanad_2,S_Vivekanad_2_20250428085644,6547.05,4/28/2025 8:56
S_Vivekanad_2,S_Vivekanad_2_20250428232327,2727.85,4/28/2025 23:23
S_Vivekanad_2,S_Vivekanad_2_20250428050411,5024.8,4/28/2025 5:04
S_Vivekanad_2,S_Vivekanad_2_20250428033125,2179.53,4/28/2025 3:31
S_Vivekanad_2,S_Vivekanad_2_20250428190658,5467.52,4/28/2025 19:06
S_Vivekanad_2,S_Vivekanad_2_20250428171139,3262.41,4/28/2025 17:11
S_Vivekanad_2,S_Vivekanad_2_20250428165515,1297.3,4/28/2025 16:55
S_Vivekanad_2,S_Vivekanad_2_20250428020447,3718.5,4/28/2025 2:04
S_Vivekanad_2,S_Vivekanad_2_20250428000604,3909.34,4/28/2025 0:06
S_Vivekanad_2,S_Vivekanad_2_20250428161408,3825.96,4/28/2025 16:14
S_Vivekanad_2,S_Vivekanad_2_20250428145640,1299.12,4/28/2025 14:56
S_Vivekanad_2,S_Vivekanad_2_20250428150835,6635.78,4/28/2025 15:08
S_Vivekanad_2,S_Vivekanad_2_20250428212547,1022.27,4/28/2025 21:25
S_Vivekanad_2,S_Vivekanad_2_20250428022549,4924.91,4/28/2025 2:25
S_Vivekanad_2,S_Vivekanad_2_20250428184418,2172.93,4/28/2025 18:44
S_Vivekanad_2,S_Vivekanad_2_20250428182840,1016.7,4/28/2025 18:28
S_Vivekanad_2,S_Vivekanad_2_20250428231440,846.8,4/28/2025 23:14
S_Vivekanad_2,S_Vivekanad_2_20250428125842,3695.17,4/28/2025 12:58
S_Vivekanad_2,S_Vivekanad_2_20250428174115,1767.69,4/28/2025 17:41
S_Vivekanad_2,S_Vivekanad_2_20250428221951,1680.91,4/28/2025 22:19
S_Vivekanad_2,S_Vivekanad_2_20250428194856,6883.4,4/28/2025 19:48
S_Vivekanad_2,S_Vivekanad_2_20250428004559,1272.9,4/28/2025 0:45
S_Vivekanad_2,S_Vivekanad_2_20250428004038,5501.03,4/28/2025 0:40
S_Vivekanad_2,S_Vivekanad_2_20250428085738,3407.27,4/28/2025 8:57
S_Vivekanad_2,S_Vivekanad_2_20250428114537,1773.52,4/28/2025 11:45
S_Vivekanad_2,S_Vivekanad_2_20250429202232,7194.44,4/29/2025 20:22
S_Vivekanad_2,S_Vivekanad_2_20250429020622,2258.29,4/29/2025 2:06
S_Vivekanad_2,S_Vivekanad_2_20250429103714,7343.1,4/29/2025 10:37
S_Vivekanad_2,S_Vivekanad_2_20250429122340,5994.63,4/29/2025 12:23
S_Vivekanad_2,S_Vivekanad_2_20250429180534,3069.26,4/29/2025 18:05
S_Vivekanad_2,S_Vivekanad_2_20250429035953,4534.4,4/29/2025 3:59
S_Vivekanad_2,S_Vivekanad_2_20250429095516,2552,4/29/2025 9:55
S_Vivekanad_2,S_Vivekanad_2_20250429194325,3020.62,4/29/2025 19:43
S_Vivekanad_2,S_Vivekanad_2_20250429002628,5462.74,4/29/2025 0:26
S_Vivekanad_2,S_Vivekanad_2_20250429011134,5957.04,4/29/2025 1:11
S_Vivekanad_2,S_Vivekanad_2_20250429024949,5171.78,4/29/2025 2:49
S_Vivekanad_2,S_Vivekanad_2_20250429211654,4977.43,4/29/2025 21:16
S_Vivekanad_2,S_Vivekanad_2_20250429144028,6279.63,4/29/2025 14:40
S_Vivekanad_2,S_Vivekanad_2_20250429195705,5104.84,4/29/2025 19:57
S_Vivekanad_2,S_Vivekanad_2_20250429101303,4195.88,4/29/2025 10:13
S_Vivekanad_2,S_Vivekanad_2_20250429183801,3950.09,4/29/2025 18:38
S_Vivekanad_2,S_Vivekanad_2_20250429032212,3477.07,4/29/2025 3:22
S_Vivekanad_2,S_Vivekanad_2_20250429040453,6487.65,4/29/2025 4:04
S_Vivekanad_2,S_Vivekanad_2_20250429043519,4203.71,4/29/2025 4:35
S_Vivekanad_2,S_Vivekanad_2_20250429224713,3599.83,4/29/2025 22:47
S_Vivekanad_2,S_Vivekanad_2_20250429220527,2387.3,4/29/2025 22:05
S_Vivekanad_2,S_Vivekanad_2_20250429211545,6520.25,4/29/2025 21:15
S_Vivekanad_2,S_Vivekanad_2_20250429094502,2416.44,4/29/2025 9:45
S_Vivekanad_2,S_Vivekanad_2_20250429133546,2048.16,4/29/2025 13:35
S_Vivekanad_2,S_Vivekanad_2_20250429045322,4135.37,4/29/2025 4:53
S_Vivekanad_2,S_Vivekanad_2_20250429010940,2027.58,4/29/2025 1:09
S_Vivekanad_2,S_Vivekanad_2_20250429230117,1282.59,4/29/2025 23:01
S_Vivekanad_2,S_Vivekanad_2_20250430100856,3760.54,4/30/2025 10:08
S_Vivekanad_2,S_Vivekanad_2_20250430061955,3234,4/30/2025 6:19
S_Vivekanad_2,S_Vivekanad_2_20250430142634,5382.96,4/30/2025 14:26
S_Vivekanad_2,S_Vivekanad_2_20250430024924,6767.49,4/30/2025 2:49
S_Vivekanad_2,S_Vivekanad_2_20250430101657,3291.7,4/30/2025 10:16
S_Vivekanad_2,S_Vivekanad_2_20250430202703,4792.88,4/30/2025 20:27
S_Vivekanad_2,S_Vivekanad_2_20250430063726,7119.61,4/30/2025 6:37
S_Vivekanad_2,S_Vivekanad_2_20250430004018,6254.54,4/30/2025 0:40
S_Vivekanad_2,S_Vivekanad_2_20250430103919,7008.22,4/30/2025 10:39
S_Vivekanad_2,S_Vivekanad_2_20250430202413,3418.91,4/30/2025 20:24
S_Vivekanad_2,S_Vivekanad_2_20250430170326,4285.7,4/30/2025 17:03
S_Vivekanad_2,S_Vivekanad_2_20250430195650,5235.19,4/30/2025 19:56
S_Vivekanad_2,S_Vivekanad_2_20250430111327,1649.95,4/30/2025 11:13
S_Vivekanad_2,S_Vivekanad_2_20250430000255,6484.3,4/30/2025 0:02
S_Vivekanad_2,S_Vivekanad_2_20250430024305,4827.34,4/30/2025 2:43
S_Vivekanad_2,S_Vivekanad_2_20250430104955,3102.53,4/30/2025 10:49
S_Vivekanad_2,S_Vivekanad_2_20250430192024,2147.88,4/30/2025 19:20
S_Vivekanad_2,S_Vivekanad_2_20250430135713,7105.59,4/30/2025 13:57
S_Vivekanad_2,S_Vivekanad_2_20250430212511,5646.7,4/30/2025 21:25
S_Vivekanad_2,S_Vivekanad_2_20250430050406,1118.43,4/30/2025 5:04
S_Vivekanad_2,S_Vivekanad_2_20250430235442,5471.15,4/30/2025 23:54
S_Vivekanad_2,S_Vivekanad_2_20250430014020,4900.07,4/30/2025 1:40
S_Vivekanad_2,S_Vivekanad_2_20250430024348,3919.26,4/30/2025 2:43
S_Vivekanad_2,S_Vivekanad_2_20250430021101,4075.23,4/30/2025 2:11
S_Vivekanad_2,S_Vivekanad_2_20250430090449,4241.52,4/30/2025 9:04
S_Vivekanad_2,S_Vivekanad_2_20250430091045,1121.75,4/30/2025 9:10
S_Vivekanad_2,S_Vivekanad_2_20250501121919,3331.95,05-01-2025 12:19
S_Vivekanad_2,S_Vivekanad_2_20250501071440,1435.44,05-01-2025 07:14
S_Vivekanad_2,S_Vivekanad_2_20250501065643,3796.45,05-01-2025 06:56
S_Vivekanad_2,S_Vivekanad_2_20250501201221,1291.4,05-01-2025 20:12
S_Vivekanad_2,S_Vivekanad_2_20250501172357,5638.44,05-01-2025 17:23
S_Vivekanad_2,S_Vivekanad_2_20250501061950,6591.37,05-01-2025 06:19
S_Vivekanad_2,S_Vivekanad_2_20250501065629,2255.07,05-01-2025 06:56
S_Vivekanad_2,S_Vivekanad_2_20250501040911,7492.17,05-01-2025 04:09
S_Vivekanad_2,S_Vivekanad_2_20250501211129,5391.97,05-01-2025 21:11
S_Vivekanad_2,S_Vivekanad_2_20250501013925,6404.7,05-01-2025 01:39
S_Vivekanad_2,S_Vivekanad_2_20250501142110,7094.34,05-01-2025 14:21
S_Vivekanad_2,S_Vivekanad_2_20250501092452,6531.85,05-01-2025 09:24
S_Vivekanad_2,S_Vivekanad_2_20250501221015,6482.59,05-01-2025 22:10
S_Vivekanad_2,S_Vivekanad_2_20250501231401,3176.51,05-01-2025 23:14
S_Vivekanad_2,S_Vivekanad_2_20250501134700,3220.69,05-01-2025 13:47
S_Vivekanad_2,S_Vivekanad_2_20250501222506,3379.83,05-01-2025 22:25
S_Vivekanad_2,S_Vivekanad_2_20250501162650,7242.82,05-01-2025 16:26
S_Vivekanad_2,S_Vivekanad_2_20250501052050,2035.83,05-01-2025 05:20
S_Vivekanad_2,S_Vivekanad_2_20250501081602,5682.2,05-01-2025 08:16
S_Vivekanad_2,S_Vivekanad_2_20250501114509,1558.77,05-01-2025 11:45
S_Vivekanad_2,S_Vivekanad_2_20250501040519,1778.24,05-01-2025 04:05
S_Vivekanad_2,S_Vivekanad_2_20250501090053,814.9,05-01-2025 09:00
S_Vivekanad_2,S_Vivekanad_2_20250501120634,5188.67,05-01-2025 12:06
S_Vivekanad_2,S_Vivekanad_2_20250501045323,1421.88,05-01-2025 04:53
S_Vivekanad_2,S_Vivekanad_2_20250502022325,4273.91,05-02-2025 02:23
S_Vivekanad_2,S_Vivekanad_2_20250502214131,5356.15,05-02-2025 21:41
S_Vivekanad_2,S_Vivekanad_2_20250502135932,4720.56,05-02-2025 13:59
S_Vivekanad_2,S_Vivekanad_2_20250502063818,4231.97,05-02-2025 06:38
S_Vivekanad_2,S_Vivekanad_2_20250502103344,1330.53,05-02-2025 10:33
S_Vivekanad_2,S_Vivekanad_2_20250502015442,7056.54,05-02-2025 01:54
S_Vivekanad_2,S_Vivekanad_2_20250502143325,4889.8,05-02-2025 14:33
S_Vivekanad_2,S_Vivekanad_2_20250502144958,1879.32,05-02-2025 14:49
S_Vivekanad_2,S_Vivekanad_2_20250502165520,6729.87,05-02-2025 16:55
